dataset,budget_pct,method,scoring_completion_rate,progress_mean,progress_std,test_mse_mean,test_mse_std,n_deleted_mean,n_deleted_std,total_budget_sec_mean,total_budget_sec_std,charged_compute_sec_mean,charged_compute_sec_std,score_sec_mean,sort_sec_mean,priority_total_sec_mean,average_unlearn_sec_mean
synthetic,10.0,Leverage,1.0,-0.02554727426378967,0.004860654287211189,14.918614310586872,0.03948040396520097,2.9,0.40257789993644866,0.00010942933333333333,1.1836347273614834e-05,0.00010348578947368422,1.1350151510102354e-05,4.275666666666667e-05,4.996666666666668e-06,4.7753333333333336e-05,1.9198128654970762e-05
synthetic,25.0,Leverage,1.0,0.017231119401808184,0.10099520814922212,16.885050509348005,0.5421135238498674,11.0,0.3713906763541037,0.0002735733333333333,2.9590868184037075e-05,0.0002590867251461989,2.9058988763264334e-05,4.275666666666667e-05,4.996666666666668e-06,4.7753333333333336e-05,1.9198128654970762e-05
synthetic,50.0,Leverage,1.0,0.9999304605521834,3.4450906910788245e-05,10.460259471659647,0.038502341676832585,25.766666666666666,0.5683207771559352,0.0005471466666666666,5.918173636807415e-05,0.0005422939766081871,5.640953447312343e-05,4.275666666666667e-05,4.996666666666668e-06,4.7753333333333336e-05,1.9198128654970762e-05
synthetic,75.0,Leverage,1.0,0.9999732450104369,1.7166755855686514e-05,10.447149552149169,0.0615911419828042,39.9,0.40257789993644894,0.0008207199999999998,8.877260455211122e-05,0.0008138165497076023,8.790070815501901e-05,4.275666666666667e-05,4.996666666666668e-06,4.7753333333333336e-05,1.9198128654970762e-05
synthetic,100.0,Leverage,1.0,0.9999972623771126,1.8292377612170531e-06,10.434764798228521,0.07281853058419306,53.93333333333333,0.44977644510880377,0.0010942933333333332,0.0001183634727361483,0.0010833316374269006,0.00011809389669517523,4.275666666666667e-05,4.996666666666668e-06,4.7753333333333336e-05,1.9198128654970762e-05
synthetic,10.0,Residual,1.0,0.49432589068280947,0.063817264351142,12.092219184277935,0.3713226259935049,1.9666666666666666,0.31984191497474607,0.00010942933333333333,1.1836347273614834e-05,9.553812865497076e-05,1.0742776809117197e-05,5.2750000000000015e-05,4.903333333333335e-06,5.765333333333334e-05,1.9198128654970762e-05
synthetic,25.0,Residual,1.0,0.7493364561222475,0.00832296510363176,13.280989960630164,0.22149828246424813,10.866666666666667,0.43417248545530485,0.0002735733333333333,2.9590868184037075e-05,0.00026636596491228073,2.8416624574201725e-05,5.2750000000000015e-05,4.903333333333335e-06,5.765333333333334e-05,1.9198128654970762e-05
synthetic,50.0,Residual,1.0,0.8531541093311737,0.04538323999159631,13.97822118646206,0.2049847776585791,24.933333333333334,0.3651483716701106,0.0005471466666666666,5.918173636807415e-05,0.0005364902339181286,5.824276286887388e-05,5.2750000000000015e-05,4.903333333333335e-06,5.765333333333334e-05,1.9198128654970762e-05
synthetic,75.0,Residual,1.0,0.9272333171829638,0.012619258840645202,13.628373896299951,0.3320183985653143,38.96666666666667,0.3198419149747459,0.0008207199999999998,8.877260455211122e-05,0.0008058688888888889,8.699112499978898e-05,5.2750000000000015e-05,4.903333333333335e-06,5.765333333333334e-05,1.9198128654970762e-05
synthetic,100.0,Residual,1.0,0.973313533630508,0.023768998184741364,11.802449138734055,1.2425876965130405,53.7,0.534983080621924,0.0010942933333333332,0.0001183634727361483,0.0010885377777777778,0.00011557472182241964,5.2750000000000015e-05,4.903333333333335e-06,5.765333333333334e-05,1.9198128654970762e-05
synthetic,10.0,Random,1.0,0.07249768265340763,0.15852920429224762,14.376290168277354,0.9505204856958146,5.0,0.0,0.00010942933333333333,1.1836347273614834e-05,9.599064327485383e-05,1.03827607663288e-05,0.0,0.0,0.0,1.9198128654970762e-05
synthetic,25.0,Random,1.0,0.19849274518443435,0.22051610520886578,14.183553315890101,1.647600450309221,14.0,0.0,0.0002735733333333333,2.9590868184037075e-05,0.0002687738011695907,2.9071730145720638e-05,0.0,0.0,0.0,1.9198128654970762e-05
