dataset,budget_pct,method,scoring_completion_rate,progress_mean,progress_std,test_mse_mean,test_mse_std,n_deleted_mean,n_deleted_std,total_budget_sec_mean,total_budget_sec_std,charged_compute_sec_mean,charged_compute_sec_std,score_sec_mean,sort_sec_mean,priority_total_sec_mean,average_unlearn_sec_mean
Criteo Attribution,10.0,SIS,1.0,-1.0757157426114905,0.0981813932957738,0.19994347947156352,2.1258826043987595e-08,122.16666666666667,9.46894500671695,0.007358954333333334,2.1888556714810415e-05,0.007351975812000002,2.119272732565211e-05,0.005287130000000001,0.00026669333333333335,0.005553823333333334,1.4717908666666672e-05
Criteo Attribution,25.0,SIS,1.0,-2.5849808348383543,0.023878407980897427,0.19994702936483308,4.2467476924065107e-08,872.1666666666666,9.468945006716952,0.018397385833333335,5.4721391787025836e-05,0.018390407312000003,5.374813272891431e-05,0.005287130000000001,0.00026669333333333335,0.005553823333333334,1.4717908666666672e-05
Criteo Attribution,50.0,SIS,1.0,-1.3723320774040826,0.009468000735106888,0.19994939599805417,2.316262588019244e-08,2122.1666666666665,9.468945006716954,0.03679477166666667,0.00010944278357405167,0.03678779314533334,0.00010837973852614508,0.005287130000000001,0.00026669333333333335,0.005553823333333334,1.4717908666666672e-05
Criteo Attribution,75.0,SIS,1.0,-0.35910366864746657,0.01238916198109404,0.19994685593099754,2.2250322874848392e-08,3372.1666666666665,9.468945006716954,0.05519215750000001,0.00016416417536107807,0.05518517897866668,0.00016307156438927296,0.005287130000000001,0.00026669333333333335,0.005553823333333334,1.4717908666666672e-05
Criteo Attribution,100.0,SIS,1.0,0.938551181948831,0.0033573261036780617,0.19994489862731243,5.229224313727904e-09,4622.166666666667,9.46894500671695,0.07358954333333334,0.00021888556714810334,0.07358256481200001,0.0002177782448729704,0.005287130000000001,0.00026669333333333335,0.005553823333333334,1.4717908666666672e-05
Criteo Attribution,10.0,Cook's,1.0,-0.1113427816026976,0.0180642595966208,0.19994413199743685,8.454839878151651e-08,126.83333333333333,9.731156267312254,0.007358954333333334,2.1888556714810415e-05,0.00735127174,2.1950692793027693e-05,0.005218910000000001,0.00026561000000000005,0.005484519999999999,1.4717908666666672e-05
Criteo Attribution,25.0,Cook's,1.0,-2.6115601219890516,0.06004330518640456,0.19994766036809092,1.869722205616442e-08,876.8333333333334,9.731156267312253,0.018397385833333335,5.4721391787025836e-05,0.01838970324,5.45039298818561e-05,0.005218910000000001,0.00026561000000000005,0.005484519999999999,1.4717908666666672e-05
Criteo Attribution,50.0,Cook's,1.0,-1.8916681924493788,0.010999109440730986,0.19994916566727097,3.5789481497226394e-08,2126.8333333333335,9.731156267312256,0.03679477166666667,0.00010944278357405167,0.03678708907333334,0.00010913222845365915,0.005218910000000001,0.00026561000000000005,0.005484519999999999,1.4717908666666672e-05
Criteo Attribution,75.0,Cook's,1.0,-0.3567225539673195,0.011410529611062334,0.1999465632563831,2.4028668932539586e-08,3376.8333333333335,9.731156267312256,0.05519215750000001,0.00016416417536107807,0.05518447490666667,0.0001638226774295169,0.005218910000000001,0.00026561000000000005,0.005484519999999999,1.4717908666666672e-05
Criteo Attribution,100.0,Cook's,1.0,0.9371253675586354,0.003778450496342975,0.1999448444602061,8.99386861998413e-09,4626.833333333333,9.731156267312253,0.07358954333333334,0.00021888556714810334,0.07358186074000002,0.0002185286192499903,0.005218910000000001,0.00026561000000000005,0.005484519999999999,1.4717908666666672e-05
